# Time = 0.246488  Cycle = 522
# X,UVector,P
0.005,0.999945,1.91343e-05,2.49981,0.999924
0.015101,0.999926,6.33817e-05,2.49974,0.999896
0.025202,0.999882,0.000126801,2.49959,0.999835
0.035303,0.999803,0.000226372,2.49931,0.999725
0.045404,0.999671,0.000385616,2.49885,0.99954
0.0555051,0.99946,0.000637601,2.49811,0.999244
0.0656061,0.99913,0.0010281,2.49696,0.998782
0.0757071,0.99863,0.00161856,2.49521,0.998083
0.0858081,0.997894,0.00248852,2.49264,0.997053
0.0959091,0.996835,0.00373664,2.48894,0.995573
0.10601,0.995354,0.00547976,2.48378,0.993505
0.116111,0.993336,0.00784949,2.47675,0.990688
0.126212,0.990657,0.0109859,2.46744,0.986954
0.136313,0.987189,0.0150287,2.45543,0.982127
0.146414,0.98281,0.0201069,2.44032,0.976045
0.156515,0.977409,0.026328,2.42176,0.968563
0.166616,0.970899,0.0337684,2.39951,0.959568
0.176717,0.963215,0.0424663,2.3734,0.948987
0.186818,0.954322,0.0524177,2.34342,0.936791
0.196919,0.944218,0.0635772,2.30963,0.922994
0.20702,0.932926,0.0758604,2.27222,0.907654
0.217121,0.920499,0.0891508,2.23147,0.890862
0.227222,0.907007,0.103307,2.18774,0.872741
0.237323,0.892537,0.118171,2.14141,0.853433
0.247424,0.877188,0.133576,2.09291,0.833094
0.257525,0.861064,0.149354,2.04267,0.811886
0.267626,0.844269,0.165341,1.99111,0.789968
0.277727,0.826909,0.181382,1.93864,0.767497
0.287828,0.809083,0.197332,1.88562,0.744622
0.297929,0.790887,0.213063,1.8324,0.721479
0.30803,0.772411,0.228457,1.77928,0.698196
0.318131,0.753734,0.243414,1.72652,0.674885
0.328232,0.734933,0.257848,1.67435,0.651648
0.338333,0.716074,0.271687,1.62297,0.628574
0.348434,0.697218,0.284869,1.57255,0.605742
0.358535,0.678422,0.297347,1.52321,0.58322
0.368636,0.659732,0.309083,1.47507,0.561068
0.378737,0.641196,0.320048,1.42822,0.539338
0.388838,0.622853,0.330223,1.38272,0.518073
0.398939,0.60474,0.339594,1.33863,0.497314
0.40904,0.586894,0.348157,1.296,0.477093
0.419141,0.569348,0.355911,1.25485,0.457444
0.429242,0.552138,0.362861,1.21523,0.438397
0.439343,0.535301,0.369016,1.17715,0.419983
0.449444,0.518881,0.37439,1.14067,0.402239
0.459545,0.502932,0.379,1.10583,0.385211
0.469646,0.487529,0.382867,1.07275,0.368964
0.479747,0.472784,0.386017,1.04158,0.353595
0.489848,0.458874,0.388478,1.01262,0.33927
0.499949,0.446107,0.390287,0.986411,0.326274
0.510051,0.435034,0.391491,0.963988,0.315134
0.520152,0.426626,0.39215,0.947184,0.306781
0.530253,0.422134,0.392352,0.938384,0.30242
0.540354,0.421303,0.392247,0.936981,0.301753
0.550455,0.421279,0.392064,0.937232,0.301918
0.560556,0.42122,0.391857,0.937457,0.302074
0.570657,0.421093,0.391619,0.937602,0.302199
0.580758,0.420891,0.391334,0.937679,0.302301
0.590859,0.420595,0.390978,0.937691,0.302387
0.60096,0.420165,0.39051,0.937626,0.302461
0.611061,0.419533,0.389862,0.937461,0.302526
0.621162,0.418588,0.388932,0.93715,0.302584
0.631263,0.417171,0.387571,0.936627,0.302637
0.641364,0.41507,0.385578,0.935802,0.302684
0.651465,0.412024,0.382712,0.934563,0.302728
0.661566,0.407753,0.378714,0.932791,0.302768
0.671667,0.401999,0.373343,0.930376,0.302804
0.681768,0.394579,0.366428,0.927238,0.302838
0.691869,0.385437,0.357918,0.923355,0.302869
0.70197,0.374689,0.347919,0.918777,0.302898
0.712071,0.36263,0.336707,0.913632,0.302925
0.722172,0.349716,0.324704,0.908117,0.30295
0.732273,0.336509,0.312432,0.902474,0.302974
0.742374,0.3236,0.300439,0.896958,0.302996
0.752475,0.311535,0.289231,0.891805,0.303017
0.762576,0.300744,0.279208,0.887201,0.303037
0.772677,0.291507,0.270629,0.883263,0.303056
0.782778,0.283936,0.263596,0.880037,0.303072
0.792879,0.277993,0.258073,0.877502,0.303085
0.80298,0.273527,0.253916,0.87558,0.30309
0.813081,0.270314,0.250912,0.874149,0.303079
0.823182,0.268097,0.24881,0.873053,0.303039
0.833283,0.266617,0.247349,0.872098,0.302944
0.843384,0.265628,0.246266,0.871029,0.302749
0.853485,0.264906,0.245287,0.86949,0.302372
0.863586,0.264228,0.2441,0.866943,0.301676
0.873687,0.263355,0.242301,0.862542,0.300431
0.883788,0.261982,0.239313,0.854942,0.298256
0.893889,0.259687,0.234278,0.842038,0.294544
0.90399,0.255852,0.225935,0.820661,0.288361
0.914091,0.249606,0.212539,0.786413,0.27837
0.924192,0.239832,0.192018,0.734081,0.262885
0.934293,0.22541,0.162721,0.659581,0.240339
0.944394,0.205943,0.125114,0.564287,0.210513
0.954495,0.182943,0.0838362,0.460196,0.176395
0.964596,0.160466,0.0472753,0.368619,0.144662
0.974697,0.14323,0.0222799,0.306429,0.121878
0.984798,0.133053,0.00907659,0.273608,0.10932
0.994899,0.12831,0.00329144,0.259431,0.103756
1.005,0.126603,0.000807198,0.254514,0.101805
