# Time = 0.241923  Cycle = 512
# X,UVector,P
0.005,0.999965,1.26855e-05,2.49988,0.999951
0.015101,0.999952,4.23535e-05,2.49983,0.999932
0.025202,0.999921,8.59131e-05,2.49972,0.999889
0.035303,0.999865,0.000156053,2.49953,0.999811
0.045404,0.999769,0.00027091,2.49919,0.999677
0.0555051,0.999613,0.00045678,2.49865,0.999458
0.0656061,0.999365,0.000751165,2.49778,0.999111
0.0757071,0.99898,0.00120597,2.49643,0.998572
0.0858081,0.9984,0.00189042,2.49441,0.997762
0.0959091,0.997551,0.00289321,2.49144,0.996573
0.10601,0.996337,0.0043229,2.4872,0.994878
0.116111,0.994651,0.00630618,2.48133,0.992523
0.126212,0.992369,0.00898312,2.47339,0.989339
0.136313,0.98936,0.0124996,2.46295,0.985148
0.146414,0.985494,0.0169973,2.44958,0.979772
0.156515,0.980648,0.0226025,2.43288,0.973048
0.166616,0.974715,0.0294147,2.41254,0.964838
0.176717,0.967613,0.037498,2.38833,0.95504
0.186818,0.959288,0.0468741,2.36014,0.943598
0.196919,0.949718,0.0575206,2.32799,0.930499
0.20702,0.938911,0.0693724,2.29201,0.915778
0.217121,0.926905,0.0823265,2.25243,0.89951
0.227222,0.913763,0.0962492,2.20959,0.881807
0.237323,0.899567,0.110985,2.16386,0.862805
0.247424,0.884414,0.126364,2.11568,0.842659
0.257525,0.868407,0.142212,2.06548,0.821535
0.267626,0.851656,0.158355,2.01372,0.799599
0.277727,0.834271,0.174626,1.96082,0.777019
0.287828,0.816358,0.190871,1.90719,0.753952
0.297929,0.798019,0.206945,1.8532,0.730546
0.30803,0.779351,0.222722,1.79917,0.706939
0.318131,0.76044,0.23809,1.74541,0.683255
0.328232,0.741369,0.252952,1.69217,0.659605
0.338333,0.722211,0.267225,1.63966,0.636088
0.348434,0.703032,0.280843,1.58807,0.61279
0.358535,0.683893,0.293749,1.53756,0.589788
0.368636,0.664848,0.3059,1.48824,0.567147
0.378737,0.645945,0.317263,1.44022,0.544924
0.388838,0.627229,0.327815,1.39359,0.523169
0.398939,0.60874,0.337539,1.34839,0.501924
0.40904,0.590517,0.346427,1.30468,0.481227
0.419141,0.572596,0.354478,1.26251,0.461114
0.429242,0.555015,0.361695,1.2219,0.441616
0.439343,0.537812,0.368088,1.18288,0.422768
0.449444,0.521034,0.373669,1.14551,0.404608
0.459545,0.504737,0.378455,1.10984,0.387184
0.469646,0.488998,0.38247,1.07597,0.37056
0.479747,0.473928,0.385737,1.04407,0.354838
0.489848,0.459709,0.388289,1.01444,0.340182
0.499949,0.446652,0.390163,0.987619,0.326884
0.510051,0.435317,0.391407,0.964655,0.315477
0.520152,0.426695,0.392087,0.947421,0.306911
0.530253,0.422081,0.392293,0.938384,0.302432
0.540354,0.421227,0.392183,0.936945,0.30175
0.550455,0.421194,0.391992,0.937193,0.301914
0.560556,0.421124,0.391773,0.937415,0.302072
0.570657,0.420981,0.39152,0.937555,0.302198
0.580758,0.420756,0.391213,0.937624,0.302301
0.590859,0.420425,0.390824,0.937621,0.302387
0.60096,0.419939,0.390304,0.937533,0.302461
0.611061,0.419217,0.389573,0.93733,0.302527
0.621162,0.418131,0.388513,0.936959,0.302585
0.631263,0.416501,0.386952,0.936345,0.302638
0.641364,0.414089,0.384671,0.935387,0.302686
0.651465,0.410618,0.381412,0.933966,0.30273
0.661566,0.405802,0.376908,0.93196,0.30277
0.671667,0.399397,0.370931,0.929264,0.302807
0.681768,0.391254,0.363346,0.925816,0.302841
0.691869,0.381382,0.354157,0.921619,0.302873
0.70197,0.369968,0.343541,0.916756,0.302902
0.712071,0.357387,0.331845,0.911387,0.302929
0.722172,0.34416,0.319552,0.905738,0.302955
0.732273,0.330886,0.307218,0.900068,0.302979
0.742374,0.318164,0.295399,0.894634,0.303001
0.752475,0.30651,0.284573,0.88966,0.303023
0.762576,0.296302,0.275091,0.885307,0.303043
0.772677,0.287748,0.267145,0.881662,0.303061
0.782778,0.28089,0.260773,0.878739,0.303076
0.792879,0.27563,0.255881,0.876484,0.303084
0.80298,0.27177,0.252279,0.874791,0.303079
0.813081,0.269057,0.249723,0.873512,0.303049
0.823182,0.267222,0.247945,0.872456,0.302971
0.833283,0.265999,0.246666,0.87138,0.302804
0.843384,0.265143,0.245603,0.869945,0.302477
0.853485,0.264419,0.244439,0.867652,0.301867
0.863586,0.263577,0.24278,0.863722,0.300764
0.873687,0.262323,0.240083,0.856923,0.298824
0.883788,0.260252,0.235548,0.845317,0.295489
0.893889,0.256788,0.227993,0.825958,0.289898
0.90399,0.251106,0.215763,0.794673,0.28079
0.914091,0.242125,0.196809,0.746306,0.266527
0.924192,0.228684,0.169288,0.676272,0.245445
0.934293,0.210156,0.133071,0.584421,0.216916
0.944394,0.187584,0.0918848,0.480436,0.183173
0.954495,0.164581,0.053675,0.384571,0.150327
0.964596,0.146025,0.0261574,0.31599,0.125459
0.974697,0.13449,0.0109465,0.278062,0.111046
0.984798,0.128825,0.00416032,0.260948,0.104352
0.994899,0.126493,0.00146354,0.254213,0.101682
1.005,0.125705,0.000355103,0.251979,0.100792
